0.00455999
0.0168321
1.4097
0.271476
-1.36377
-0.992456
0.0122299
0.2556
0
0
-0.6748
1.1504
-0.5798
0
0
0
-0.6748
1.1504
-0.5798
0
1.38985
-0.26389
1.35755
0.987938
0.0367742
0.242

0.2556
