0.00455999
0.0168321
1.4097
0.271476
-1.36377
-0.992456
0.0122299
0.2556
0
0
-0.8038523962
1.3991792701
-0.6995258743
0
0
0.0001
-0.8038523962
1.3991792701
-0.6995258743
0
1.38985
-0.26389
1.35755
0.987938
0.0367742
0.242

0.2556
