0.00455999
0.0168321
1.4097
0.271476
-1.36377
-0.992456
0.0122299
0.2556
4.19617E-005
4.19617E-005
-0.44942
0.699462
-0.349794
4.19617E-005
4.19617E-005
4.19617E-005
-0.449504
0.699546
-0.354312
4.19617E-005
1.38985
-0.26389
1.35755
0.987938
0.0367742
0.242
