-0.5798,-0.57373,-0.56815,-0.56391,-0.56078,-0.55703,-0.55069,-0.53982,-0.52273,-0.49886,-0.4696,-0.43812,-0.40932,-0.38753,-0.37596,-0.37613,-0.38726,-0.40537,-0.42705,-0.44947,-0.47058,-0.48946,-0.50673,-0.52279,-0.53789,-0.55233,-0.56644,-0.58067,-0.59554,-0.61141,-0.62807,-0.64479,-0.65979,-0.67163,-0.67941,-0.68295,-0.68245,-0.67925,-0.67312,-0.66271,-0.64617,-0.62191,-0.58873,-0.54754,-0.50115,-0.45527,-0.41585,-0.3877,-0.37414,-0.37635,-0.39045,-0.41164,-0.43596,-0.46005,-0.48158,-0.50075,-0.51819,-0.53428,-0.54939,-0.56388,-0.57819,-0.59286,-0.60829,-0.62451,-0.64106,-0.65635,-0.66889,-0.67771,-0.68242,-0.683,-0.68075,-0.67591,-0.66737,-0.65337,-0.63221,-0.60235,-0.56395,-0.51922,-0.47285,-0.43095,-0.39872,-0.37999,-0.37663,-0.38658,-0.40483,-0.42718,-0.45,-0.47062,-0.48828,-0.5037,-0.51727,-0.52933,-0.54025,-0.55045,-0.56053,-0.57114,-0.58269,-0.59542,-0.60941,-0.62437,-0.63971
0,-0.012999,-0.026793,-0.041231,-0.055808,-0.069764,-0.081776,-0.090474,-0.094993,-0.094746,-0.089351,-0.078571,-0.06235,-0.040896,-0.014579,0.01599,0.04959,0.084586,0.11927,0.15181,0.18047,0.20414,0.2223,0.23473,0.24153,0.24296,0.23912,0.22995,0.21521,0.19477,0.16872,0.13742,0.10175,0.063337,0.02392,-0.014673,-0.05054,-0.082126,-0.10844,-0.12871,-0.14238,-0.1492,-0.14916,-0.14238,-0.12915,-0.10989,-0.085179,-0.055674,-0.022078,0.014476,0.052427,0.090155,0.1259,0.15785,0.18479,0.20609,0.22149,0.23103,0.23499,0.23352,0.22662,0.21408,0.19576,0.17175,0.14235,0.10831,0.071078,0.032386,-0.00603,-0.042329,-0.074802,-0.10233,-0.12409,-0.1394,-0.1479,-0.14951,-0.1443,-0.1325,-0.11445,-0.090674,-0.061793,-0.028434,0.0084744,0.047484,0.087027,0.12541,0.16083,0.19188,0.21783,0.23836,0.25352,0.26365,0.26909,0.27006,0.26661,0.25873,0.24671,0.23097,0.21204,0.19085,0.16864
1.3899,1.3926,1.3957,1.3991,1.4027,1.4064,1.4098,1.4123,1.4137,1.4138,1.4125,1.4099,1.4061,1.4016,1.3969,1.3925,1.389,1.3867,1.3858,1.3861,1.3874,1.3891,1.3909,1.3924,1.3934,1.3938,1.3937,1.3929,1.3916,1.3899,1.3881,1.3868,1.3863,1.3872,1.3899,1.3941,1.3994,1.4052,1.4109,1.4158,1.4194,1.4215,1.4218,1.4205,1.4175,1.4132,1.408,1.4024,1.3971,1.3927,1.3895,1.388,1.3879,1.3889,1.3906,1.3925,1.3942,1.3954,1.3961,1.3962,1.3956,1.3945,1.3929,1.3911,1.3896,1.3888,1.3893,1.3913,1.3951,1.4,1.4057,1.4114,1.4165,1.4205,1.4229,1.4237,1.4228,1.4202,1.4162,1.4111,1.4054,1.3999,1.395,1.3913,1.3893,1.3888,1.3897,1.3914,1.3935,1.3955,1.3971,1.3982,1.3988,1.3988,1.3984,1.3976,1.3967,1.3957,1.3948,1.3941,1.3935
-0.26389,-0.26744,-0.27157,-0.27652,-0.28211,-0.28789,-0.29319,-0.29724,-0.29944,-0.29952,-0.29736,-0.29301,-0.28676,-0.27927,-0.27141,-0.26403,-0.25797,-0.25396,-0.2521,-0.25208,-0.25341,-0.25547,-0.25764,-0.25949,-0.26077,-0.26132,-0.26112,-0.26018,-0.25857,-0.25643,-0.2543,-0.25282,-0.25272,-0.25467,-0.25929,-0.26639,-0.27535,-0.28525,-0.29502,-0.30352,-0.30993,-0.31366,-0.31442,-0.31221,-0.30716,-0.2997,-0.29056,-0.28083,-0.27153,-0.26365,-0.258,-0.25499,-0.25421,-0.25514,-0.25711,-0.25943,-0.26149,-0.26305,-0.2639,-0.26398,-0.2633,-0.2619,-0.2599,-0.25771,-0.25595,-0.25535,-0.25658,-0.26031,-0.26664,-0.27507,-0.28476,-0.29464,-0.30361,-0.31069,-0.31521,-0.31678,-0.31533,-0.31091,-0.30389,-0.29486,-0.28489,-0.27505,-0.26637,-0.25976,-0.25588,-0.25448,-0.25506,-0.257,-0.25957,-0.26206,-0.26414,-0.26559,-0.26632,-0.26635,-0.26578,-0.26474,-0.26347,-0.26219,-0.26102,-0.26001,-0.25914
1.3576,1.3551,1.3524,1.3491,1.3453,1.3415,1.3379,1.3352,1.3337,1.3337,1.3351,1.338,1.3421,1.3471,1.3522,1.357,1.3609,1.3635,1.3647,1.3646,1.3637,1.3623,1.3608,1.3596,1.3587,1.3583,1.3585,1.3591,1.3602,1.3617,1.3631,1.3641,1.3643,1.363,1.3601,1.3555,1.3496,1.3432,1.3367,1.3311,1.3268,1.3243,1.3238,1.3253,1.3287,1.3337,1.3398,1.3462,1.3522,1.3574,1.361,1.3629,1.3634,1.3627,1.3613,1.3598,1.3584,1.3573,1.3567,1.3567,1.3571,1.3581,1.3594,1.3609,1.3621,1.3626,1.3618,1.3595,1.3554,1.3499,1.3435,1.337,1.331,1.3263,1.3232,1.3222,1.3232,1.3262,1.3309,1.3369,1.3435,1.35,1.3556,1.3599,1.3624,1.3632,1.3628,1.3614,1.3597,1.358,1.3566,1.3556,1.3551,1.355,1.3554,1.3562,1.357,1.3579,1.3587,1.3594,1.36
0.98794,0.99255,0.99792,1.0044,1.0118,1.0196,1.0267,1.0323,1.0354,1.0356,1.033,1.0276,1.0202,1.0116,1.003,0.99557,0.99019,0.98771,0.98831,0.9916,0.99687,1.0031,1.0093,1.0145,1.0181,1.0197,1.0191,1.0165,1.012,1.006,0.99941,0.99334,0.98889,0.98711,0.98901,0.99442,1.0027,1.0129,1.0235,1.0332,1.0408,1.0454,1.0465,1.0442,1.0387,1.0306,1.021,1.011,1.002,0.99495,0.99089,0.99032,0.99281,0.99768,1.004,1.0105,1.0163,1.0206,1.023,1.0232,1.0214,1.0175,1.0119,1.0055,0.99925,0.99425,0.99157,0.99224,0.99655,1.0039,1.0135,1.0241,1.0341,1.0423,1.0478,1.0499,1.0485,1.0438,1.0363,1.0267,1.0165,1.0069,0.999,0.99392,0.99243,0.99431,0.99902,1.0056,1.013,1.0199,1.0257,1.0297,1.0317,1.0318,1.0303,1.0275,1.024,1.0204,1.017,1.014,1.0113
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.4097,1.4048,1.3997,1.3947,1.3899,1.3855,1.3819,1.3793,1.3779,1.378,1.3797,1.3832,1.3887,1.396,1.4044,1.4133,1.4217,1.4288,1.4343,1.4386,1.4419,1.4445,1.4468,1.4486,1.4499,1.4505,1.4503,1.4494,1.4478,1.4457,1.4427,1.4385,1.4326,1.4247,1.4147,1.4032,1.3913,1.3801,1.3705,1.3632,1.3584,1.3561,1.3563,1.3589,1.3639,1.3711,1.3804,1.3909,1.4017,1.4121,1.4209,1.4276,1.4327,1.4365,1.4394,1.4418,1.4439,1.4454,1.4463,1.4464,1.4457,1.4443,1.4424,1.4397,1.436,1.4307,1.4236,1.4144,1.4033,1.3916,1.3802,1.3701,1.3621,1.3567,1.3539,1.3535,1.3556,1.3601,1.367,1.376,1.3865,1.3977,1.4086,1.4184,1.426,1.4319,1.4363,1.4397,1.4425,1.445,1.4471,1.4485,1.4492,1.4493,1.4487,1.4477,1.4464,1.4449,1.4434,1.4419,1.4403
0.27148,0.26996,0.26838,0.26682,0.26534,0.26399,0.26288,0.26212,0.26174,0.26179,0.26234,0.2635,0.26534,0.26782,0.27075,0.2739,0.27697,0.27967,0.28192,0.2838,0.2854,0.28679,0.28803,0.28907,0.2898,0.29012,0.29001,0.28949,0.28859,0.28741,0.2859,0.28395,0.28145,0.27831,0.27448,0.2702,0.26585,0.26179,0.25834,0.25575,0.25408,0.2533,0.25339,0.25432,0.25609,0.25868,0.262,0.26579,0.26976,0.27358,0.27692,0.27961,0.28178,0.28356,0.28506,0.28637,0.28752,0.28839,0.28887,0.28892,0.28854,0.28777,0.28668,0.28529,0.2835,0.2812,0.27828,0.27469,0.27054,0.2662,0.26203,0.25839,0.25554,0.25362,0.25263,0.25253,0.25328,0.2549,0.25735,0.2606,0.26442,0.2685,0.27254,0.2762,0.27921,0.28165,0.28365,0.28535,0.28685,0.28821,0.28935,0.29014,0.29053,0.29053,0.29018,0.28955,0.28875,0.28788,0.28698,0.28611,0.28525
-1.3638,-1.3622,-1.3605,-1.3589,-1.3574,-1.356,-1.3549,-1.3541,-1.3537,-1.3537,-1.3543,-1.3554,-1.3573,-1.3597,-1.3627,-1.3658,-1.3688,-1.3715,-1.3737,-1.3755,-1.377,-1.3782,-1.3794,-1.3803,-1.381,-1.3813,-1.3812,-1.3807,-1.3799,-1.3788,-1.3774,-1.3756,-1.3732,-1.3701,-1.3664,-1.3622,-1.358,-1.3541,-1.3509,-1.3484,-1.3468,-1.3461,-1.3462,-1.347,-1.3487,-1.3511,-1.3543,-1.3579,-1.3617,-1.3654,-1.3686,-1.3712,-1.3733,-1.3749,-1.3763,-1.3775,-1.3785,-1.3793,-1.3797,-1.3798,-1.3794,-1.3788,-1.3778,-1.3765,-1.3748,-1.3727,-1.3699,-1.3664,-1.3624,-1.3582,-1.3542,-1.3508,-1.3481,-1.3463,-1.3454,-1.3453,-1.346,-1.3475,-1.3498,-1.3528,-1.3564,-1.3603,-1.3642,-1.3678,-1.3707,-1.373,-1.3749,-1.3765,-1.3778,-1.3791,-1.3801,-1.3808,-1.3812,-1.3812,-1.3809,-1.3803,-1.3796,-1.3789,-1.3781,-1.3773,-1.3765
-0.99246,-0.98894,-0.98568,-0.98311,-0.98136,-0.98029,-0.97982,-0.97975,-0.97984,-0.98007,-0.98066,-0.98199,-0.98457,-0.98869,-0.99424,-1.0009,-1.0083,-1.0157,-1.023,-1.0302,-1.0374,-1.0443,-1.0507,-1.0561,-1.0598,-1.0614,-1.0609,-1.0582,-1.0535,-1.0474,-1.0399,-1.0311,-1.0212,-1.0104,-0.99895,-0.98769,-0.97762,-0.96943,-0.96347,-0.95984,-0.95818,-0.95795,-0.95882,-0.96076,-0.96382,-0.96827,-0.97428,-0.98165,-0.98998,-0.99876,-1.0074,-1.0155,-1.0232,-1.0308,-1.038,-1.0448,-1.0508,-1.0552,-1.0577,-1.0579,-1.056,-1.052,-1.0464,-1.0394,-1.0311,-1.0216,-1.0112,-1.0001,-0.98878,-0.97835,-0.9696,-0.96301,-0.95875,-0.95665,-0.95618,-0.95691,-0.95874,-0.96167,-0.9659,-0.97171,-0.97898,-0.98737,-0.99644,-1.0056,-1.0143,-1.0226,-1.0309,-1.0389,-1.0467,-1.0538,-1.0598,-1.0639,-1.0659,-1.066,-1.0644,-1.0615,-1.0578,-1.0538,-1.0499,-1.0462,-1.0426
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
