Time, RHipRoll , LKneePitch , LHipPitch , RKneePitch , LAnklePitch , LHipYawPitch , RAnkleRoll , RHipPitch , LHipRoll , LAnkleRoll , RAnklePitch 
10.7509,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
10.7609,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
10.7709,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
10.781,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
10.791,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
10.801,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
10.8111,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
10.821,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
10.8311,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
10.8411,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
10.8511,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
10.861,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
10.8813,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
10.8912,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
10.9012,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
10.9112,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
10.9212,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
10.9313,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
10.9413,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
10.9513,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
10.9613,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
10.9715,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
10.9814,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
10.9916,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
11.0016,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
11.0116,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
11.0216,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
11.0316,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
11.0416,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
11.0516,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
