Time,/RHipRoll/,/LKneePitch/,/LHipPitch/,/RKneePitch/,/LAnklePitch/,/LHipYawPitch/,/RAnkleRoll/,/RHipPitch/,/LHipRoll/,/LAnkleRoll/,/RAnklePitch/
2.46676,0.26048,1.07553,-0.862358,0.953065,-0.359021,-0.0528143,-0.262439,-0.667764,0.250987,-0.264997,-0.431866
2.47692,0.263564,1.07879,-0.869741,0.949548,-0.355655,-0.0537507,-0.265553,-0.667723,0.254188,-0.26851,-0.429181
2.48684,0.266526,1.08216,-0.877119,0.946164,-0.35238,-0.054663,-0.268544,-0.667723,0.257282,-0.27191,-0.42658
2.49698,0.269319,1.08563,-0.884454,0.942969,-0.349214,-0.05554,-0.271367,-0.667723,0.260226,-0.275148,-0.424104
2.50698,0.272002,1.08918,-0.891761,0.9399,-0.346121,-0.0563932,-0.27408,-0.667749,0.263069,-0.278279,-0.42171
2.51701,0.274528,1.09276,-0.89899,0.937011,-0.343111,-0.0572115,-0.276636,-0.667774,0.26577,-0.281258,-0.419437
2.52712,0.276951,1.09636,-0.906166,0.93424,-0.340158,-0.0580065,-0.279088,-0.6678,0.268375,-0.284135,-0.417243
2.53705,0.279232,1.09993,-0.913232,0.931641,-0.337261,-0.0587669,-0.281395,-0.667876,0.270846,-0.286868,-0.415164
2.54713,0.281416,1.10348,-0.920223,0.929154,-0.334403,-0.0595041,-0.283606,-0.667986,0.273228,-0.289505,-0.413161
2.55701,0.28347,1.10695,-0.927072,0.92683,-0.331575,-0.0602068,-0.285685,-0.668115,0.275481,-0.292002,-0.411266
2.56718,0.285438,1.11038,-0.933827,0.924614,-0.328766,-0.0608864,-0.287677,-0.668258,0.27765,-0.294405,-0.409442
2.57721,0.287285,1.11365,-0.940405,0.922546,-0.325967,-0.0615318,-0.289546,-0.668418,0.279694,-0.296673,-0.407723
2.58727,0.289052,1.11683,-0.946867,0.920577,-0.323174,-0.0621542,-0.291333,-0.668591,0.281654,-0.298852,-0.406073
2.59721,0.290707,1.11981,-0.953123,0.918743,-0.320372,-0.0627424,-0.293006,-0.668777,0.283492,-0.300898,-0.404521
2.60729,0.292288,1.12266,-0.959242,0.916998,-0.317564,-0.0633078,-0.294602,-0.668972,0.285248,-0.302857,-0.403035
2.61728,0.293763,1.12529,-0.96513,0.915377,-0.314726,-0.0638388,-0.296091,-0.669173,0.286885,-0.304684,-0.401636
2.62736,0.295168,1.12776,-0.970862,0.913838,-0.31187,-0.0643469,-0.297509,-0.669378,0.288444,-0.306425,-0.400297
2.63729,0.296474,1.12997,-0.976336,0.912415,-0.308971,-0.0648204,-0.298829,-0.669587,0.289886,-0.308036,-0.399044
2.64736,0.297714,1.13199,-0.981638,0.911069,-0.306042,-0.0652707,-0.300084,-0.669797,0.291251,-0.309562,-0.39785
2.65735,0.298861,1.1337,-0.986657,0.909828,-0.303058,-0.0656864,-0.301247,-0.670007,0.2925,-0.310961,-0.396738
2.66734,0.299946,1.1352,-0.991488,0.908658,-0.300038,-0.066079,-0.302349,-0.670216,0.293671,-0.312275,-0.395682
2.67736,0.300945,1.13635,-0.996016,0.907582,-0.296954,-0.0664369,-0.303363,-0.670418,0.294727,-0.313461,-0.394702
2.68738,0.301886,1.13728,-1.00034,0.906568,-0.293827,-0.0667718,-0.304319,-0.670616,0.295704,-0.314564,-0.393771
2.69749,0.302745,1.13782,-1.00435,0.905643,-0.290627,-0.0670717,-0.30519,-0.670803,0.296568,-0.315541,-0.392914
2.70748,0.30355,1.13811,-1.00813,0.904776,-0.28738,-0.0673484,-0.306004,-0.670984,0.297355,-0.316433,-0.392104
2.71756,0.304276,1.13801,-1.01158,0.903992,-0.284052,-0.0675902,-0.306738,-0.671154,0.29803,-0.317201,-0.391366
2.7275,0.30495,1.13765,-1.01481,0.903262,-0.280672,-0.0678086,-0.307418,-0.671315,0.29863,-0.317886,-0.390676
2.73753,0.305549,1.13688,-1.01769,0.902606,-0.277207,-0.0679923,-0.308023,-0.671462,0.299118,-0.318447,-0.390055
2.74766,0.306096,1.13585,-1.02034,0.902,-0.273687,-0.0681528,-0.308577,-0.671599,0.299531,-0.318925,-0.389481
2.75764,0.306612,1.13424,-1.02283,0.901415,-0.269713,-0.0682888,-0.3091,-0.67173,0.299855,-0.319307,-0.388926
2.76761,0.307036,1.13254,-1.02488,0.900927,-0.266049,-0.0683913,-0.309529,-0.671838,0.300082,-0.31958,-0.388462
2.77762,0.307376,1.13034,-1.02651,0.900518,-0.262287,-0.0684221,-0.309872,-0.671923,0.30015,-0.31971,-0.388073
2.78768,0.307679,1.12792,-1.02796,0.900143,-0.258482,-0.0684221,-0.310178,-0.671998,0.300088,-0.319779,-0.387717
2.79775,0.307898,1.12499,-1.029,0.899845,-0.25458,-0.0684221,-0.310401,-0.67202,0.300026,-0.319706,-0.387439
2.80774,0.308082,1.12184,-1.02985,0.89958,-0.250638,-0.0684003,-0.310588,-0.67202,0.299964,-0.319573,-0.387194
2.81774,0.308181,1.11819,-1.03027,0.899394,-0.2466,-0.0683785,-0.31069,-0.67202,0.299722,-0.319301,-0.387028
2.8278,0.308244,1.11433,-1.0305,0.899243,-0.242521,-0.0683568,-0.310755,-0.67202,0.299404,-0.31897,-0.386895
2.8378,0.308223,1.11,-1.0303,0.899198,-0.238351,-0.068263,-0.310734,-0.67202,0.298962,-0.318503,-0.386855
2.84781,0.308167,1.10546,-1.02992,0.899229,-0.234143,-0.0681384,-0.310677,-0.671978,0.298468,-0.317978,-0.386907
2.85794,0.308029,1.10045,-1.02913,0.89926,-0.229855,-0.0679752,-0.310535,-0.671936,0.29785,-0.317317,-0.386958
2.8679,0.307857,1.09524,-1.02817,0.899291,-0.225533,-0.0677954,-0.310355,-0.671893,0.297179,-0.316598,-0.38701
2.87794,0.307597,1.0896,-1.02682,0.899449,-0.221143,-0.0675778,-0.31009,-0.671805,0.296391,-0.315746,-0.387184
2.88797,0.307299,1.08377,-1.0253,0.899661,-0.216725,-0.0673439,-0.309786,-0.671698,0.295554,-0.314837,-0.38741
2.89806,0.306909,1.07754,-1.02339,0.899972,-0.212249,-0.0670729,-0.309393,-0.671569,0.294601,-0.3138,-0.387731
2.90805,0.306479,1.07112,-1.02132,0.900324,-0.20775,-0.0667861,-0.30896,-0.671431,0.2936,-0.312708,-0.388092
2.91805,0.305955,1.06431,-1.01887,0.900788,-0.203207,-0.0664627,-0.308431,-0.671269,0.292481,-0.31149,-0.388558
2.92827,0.30539,1.05734,-1.01626,0.901299,-0.198646,-0.0661237,-0.30786,-0.671096,0.291312,-0.310218,-0.389069
2.93819,0.304725,1.05003,-1.01332,0.90193,-0.194064,-0.0657483,-0.307188,-0.670904,0.29003,-0.30882,-0.38969
2.94813,0.304018,1.04259,-1.01024,0.902612,-0.189474,-0.0653575,-0.306472,-0.670705,0.2887,-0.307369,-0.390358
2.95821,0.303205,1.03487,-1.00686,0.903427,-0.184888,-0.0649307,-0.305649,-0.670489,0.287261,-0.305791,-0.391143
2.96817,0.302347,1.02705,-1.00335,0.904299,-0.180305,-0.0644886,-0.304781,-0.670267,0.285776,-0.304159,-0.391979
2.97821,0.301378,1.019,-0.999555,0.905319,-0.175754,-0.0640113,-0.303799,-0.670028,0.28418,-0.302404,-0.392946
2.9883,0.300362,1.01085,-0.995633,0.906404,-0.171216,-0.0635189,-0.302769,-0.669782,0.282536,-0.300594,-0.393968
2.99838,0.299221,1.00257,-0.991475,0.907656,-0.166743,-0.0629912,-0.301616,-0.669526,0.280781,-0.298662,-0.395136
3.00836,0.298028,0.994238,-0.987215,0.908979,-0.162296,-0.0624484,-0.30041,-0.669264,0.278977,-0.296676,-0.396366
3.01836,0.2967,0.985858,-0.982771,0.910487,-0.157952,-0.0618703,-0.299069,-0.668995,0.277058,-0.294565,-0.397755
3.02839,0.295315,0.97746,-0.978247,0.912074,-0.15365,-0.061277,-0.29767,-0.668722,0.27509,-0.2924,-0.399213
3.0486,0.292202,0.96073,-0.968849,0.915741,-0.145402,-0.0600041,-0.294512,-0.668156,0.270868,-0.287752,-0.402546
3.05852,0.290454,0.952509,-0.964025,0.917845,-0.141503,-0.0593236,-0.292742,-0.667866,0.268609,-0.285264,-0.404439
3.06964,0.288637,0.944347,-0.959162,0.920047,-0.137689,-0.0586277,-0.290904,-0.667574,0.266297,-0.282719,-0.406413
3.07863,0.286642,0.936439,-0.954261,0.922497,-0.134124,-0.0578943,-0.288888,-0.667277,0.263856,-0.280032,-0.408596
3.08862,0.284571,0.92864,-0.949345,0.925053,-0.130667,-0.0571448,-0.286797,-0.666979,0.261359,-0.277284,-0.410868
3.09859,0.282309,0.921212,-0.94445,0.927875,-0.127521,-0.0563565,-0.284508,-0.666677,0.258723,-0.274383,-0.41337
3.10867,0.279729,0.913218,-0.939076,0.931104,-0.124207,-0.0554711,-0.281897,-0.666343,0.255757,-0.271119,-0.41623
3.11864,0.277139,0.906523,-0.934284,0.934367,-0.121621,-0.0546198,-0.279276,-0.666029,0.252886,-0.267958,-0.41911
3.12885,0.274488,0.899972,-0.929514,0.937713,-0.119141,-0.0537569,-0.276592,-0.665714,0.24997,-0.264749,-0.42206
3.13874,0.271563,0.894145,-0.924908,0.941409,-0.117167,-0.0528454,-0.273633,-0.665382,0.24686,-0.261328,-0.425314
3.14874,0.268569,0.888499,-0.920343,0.945193,-0.11532,-0.0519217,-0.270606,-0.665047,0.243702,-0.257855,-0.428644
3.15877,0.265268,0.883725,-0.916012,0.949344,-0.114061,-0.0509468,-0.267269,-0.664688,0.240326,-0.25415,-0.432307
3.16876,0.261891,0.87917,-0.91174,0.953586,-0.112949,-0.0499592,-0.263856,-0.664322,0.236896,-0.250388,-0.436054
3.17885,0.258167,0.875639,-0.907761,0.958207,-0.112506,-0.0489165,-0.260095,-0.663918,0.233215,-0.24636,-0.440156
3.18894,0.254358,0.872364,-0.903856,0.962922,-0.11223,-0.0478601,-0.256247,-0.663503,0.229471,-0.242265,-0.444348
3.199,0.250161,0.870249,-0.900297,0.968023,-0.112701,-0.0467449,-0.252011,-0.663028,0.225442,-0.237868,-0.448916
3.20896,0.245869,0.868425,-0.896825,0.97322,-0.113359,-0.045615,-0.247677,-0.662538,0.22134,-0.233395,-0.453578
3.21908,0.241146,0.867877,-0.893746,0.978802,-0.114839,-0.0444225,-0.242907,-0.66196,0.216914,-0.228581,-0.458637
3.22905,0.236316,0.867649,-0.890765,0.984479,-0.116526,-0.0432143,-0.238029,-0.66136,0.212406,-0.223682,-0.463795
3.23912,0.230996,0.868808,-0.888205,0.990524,-0.11911,-0.0419387,-0.232655,-0.660636,0.207519,-0.218386,-0.469379
3.24917,0.225553,0.870315,-0.88575,0.996661,-0.121918,-0.0406462,-0.227158,-0.659882,0.202536,-0.21299,-0.475069
3.25922,0.219562,0.873286,-0.883711,1.00313,-0.1257,-0.039283,-0.221111,-0.658959,0.197115,-0.207143,-0.481196
3.26912,0.213435,0.876623,-0.881777,1.00969,-0.129725,-0.0379022,-0.214927,-0.657993,0.191586,-0.201182,-0.487433
3.2793,0.206719,0.881442,-0.880223,1.01652,-0.134787,-0.0364503,-0.208153,-0.656806,0.185571,-0.194726,-0.494093
3.28927,0.199856,0.886633,-0.878765,1.02343,-0.140108,-0.0349807,-0.201231,-0.655564,0.179435,-0.188147,-0.50086
3.29931,0.192396,0.89322,-0.877619,1.03051,-0.146454,-0.0334448,-0.193706,-0.654055,0.172794,-0.181052,-0.508013
3.30932,0.184786,0.900157,-0.876551,1.03765,-0.153057,-0.0318923,-0.186031,-0.652479,0.166027,-0.173829,-0.515262
3.31931,0.176594,0.908334,-0.87571,1.04484,-0.160622,-0.0302827,-0.17777,-0.650598,0.158756,-0.166095,-0.522831
3.32941,0.168258,0.916822,-0.874927,1.05206,-0.168429,-0.0286588,-0.169362,-0.648641,0.151359,-0.158233,-0.53048
3.33939,0.159378,0.926338,-0.874274,1.0592,-0.177095,-0.026991,-0.160412,-0.646349,0.143478,-0.149885,-0.538357
3.34947,0.150363,0.936111,-0.873654,1.06633,-0.185977,-0.0253123,-0.151328,-0.643973,0.135475,-0.141417,-0.546292
3.35945,0.140877,0.946636,-0.873046,1.07323,-0.195585,-0.0236058,-0.14177,-0.641241,0.127032,-0.132517,-0.554354
3.3694,0.131274,0.957349,-0.872441,1.08008,-0.205374,-0.0218923,-0.132095,-0.638421,0.11848,-0.123509,-0.562448
3.37941,0.121304,0.968491,-0.871736,1.08655,-0.215699,-0.0201709,-0.122052,-0.63525,0.109566,-0.114152,-0.57054
3.38957,0.111242,0.97974,-0.871006,1.09292,-0.226158,-0.0184477,-0.111917,-0.631992,0.100562,-0.104709,-0.578632
3.3996,0.100946,0.991051,-0.870087,1.09881,-0.236901,-0.0167386,-0.101552,-0.628417,0.0913002,-0.095025,-0.586573
3.40965,0.0905903,1.00238,-0.869121,1.10456,-0.247714,-0.0150332,-0.091129,-0.624764,0.0819742,-0.0852813,-0.594476
3.41972,0.0790917,1.01444,-0.867814,1.11019,-0.259589,-0.0131928,-0.0795639,-0.620458,0.071545,-0.0744222,-0.602861
3.4297,0.0686167,1.02533,-0.866576,1.11516,-0.270379,-0.0115269,-0.0690299,-0.616485,0.0620295,-0.0645217,-0.610422
3.43968,0.0581579,1.0355,-0.865088,1.11932,-0.280878,-0.0099072,-0.0585227,-0.612291,0.0524389,-0.0545818,-0.617573
3.44974,0.0477008,1.04559,-0.863572,1.12339,-0.291343,-0.00829267,-0.0480185,-0.608072,0.04284,-0.0446375,-0.624679
3.45991,0.0373403,1.05481,-0.861812,1.12662,-0.301337,-0.00672567,-0.0376263,-0.603685,0.0332305,-0.0347194,-0.631315
3.46991,0.0269904,1.06393,-0.860026,1.12976,-0.311279,-0.00516395,-0.0272466,-0.59928,0.0236199,-0.0248042,-0.637898
3.47983,0.0167836,1.07199,-0.858029,1.13205,-0.32062,-0.00364332,-0.0170294,-0.594758,0.0140335,-0.0149515,-0.643988
3.48993,0.00659271,1.07993,-0.856008,1.13424,-0.329895,-0.00212726,-0.00683031,-0.590222,0.00444975,-0.00510567,-0.650023
3.50008,-0.00344016,1.08674,-0.853819,1.1356,-0.338485,-0.000638201,0.00318663,-0.585607,-0.00510289,0.0046706,-0.655564
3.5099,-0.0134555,1.09343,-0.851611,1.13687,-0.346999,0.000847854,0.0131833,-0.580982,-0.0146521,0.0144391,-0.661051
3.51985,-0.0233324,1.09902,-0.849277,1.13733,-0.354794,0.00232882,0.0230126,-0.576292,-0.024193,0.0241629,-0.666068
3.53002,-0.0331939,1.1045,-0.846929,1.1377,-0.36251,0.00380922,0.0328233,-0.571594,-0.0337331,0.0338816,-0.671033
3.54002,-0.0429825,1.10887,-0.844479,1.13722,-0.369557,0.00531465,0.042529,-0.5668,-0.0433238,0.0436195,-0.675582
3.54995,-0.0527629,1.11313,-0.842017,1.13664,-0.37653,0.00682287,0.052223,-0.561995,-0.0529201,0.0533595,-0.680084
3.56014,-0.0625524,1.11636,-0.839431,1.13529,-0.382935,0.00838683,0.0618948,-0.557098,-0.0626333,0.063192,-0.684204
3.57004,-0.0723429,1.11949,-0.83683,1.13384,-0.389276,0.00995698,0.0715641,-0.552191,-0.0723594,0.0730347,-0.688282
3.58012,-0.0822199,1.12174,-0.83405,1.13178,-0.395168,0.0116098,0.0812904,-0.547243,-0.0822574,0.0830328,-0.691987
3.59015,-0.0921065,1.1239,-0.83125,1.12965,-0.401009,0.0132717,0.091023,-0.542291,-0.0921745,0.0930482,-0.69565
3.61026,-0.122278,1.12698,-0.821963,1.12085,-0.416961,0.0186867,0.120595,-0.527674,-0.122698,0.123815,-0.70507
3.62017,-0.122278,1.12698,-0.821963,1.12085,-0.416961,0.0186867,0.120595,-0.527674,-0.122698,0.123815,-0.70507
3.63199,-0.132434,1.12736,-0.818688,1.11753,-0.421996,0.0205797,0.130527,-0.522907,-0.133009,0.134201,-0.707906
3.6402,-0.142684,1.12699,-0.815186,1.11396,-0.426707,0.0225818,0.140529,-0.518404,-0.143431,0.1447,-0.710364
3.65252,-0.16324,1.12546,-0.807921,1.10667,-0.43574,0.0267105,0.160561,-0.509897,-0.164328,0.16575,-0.714815
3.66035,-0.16324,1.12546,-0.807921,1.10667,-0.43574,0.0267105,0.160561,-0.509897,-0.164328,0.16575,-0.714815
3.67178,-0.17354,1.1243,-0.804161,1.10297,-0.440063,0.0288362,0.170584,-0.505913,-0.174795,0.176291,-0.716808
3.68031,-0.183781,1.12257,-0.800236,1.09945,-0.444053,0.0310415,0.18053,-0.502587,-0.185169,0.186739,-0.718426
3.6922,-0.194016,1.12078,-0.796294,1.09595,-0.448005,0.0332556,0.190466,-0.499335,-0.195534,0.197176,-0.720002
3.7004,-0.204071,1.11846,-0.792269,1.09295,-0.451585,0.0355178,0.200209,-0.496957,-0.205651,0.20737,-0.721232
3.71182,-0.214105,1.11608,-0.788234,1.09,-0.455124,0.0377854,0.20993,-0.494677,-0.215741,0.217536,-0.722422
3.72046,-0.223827,1.11329,-0.784223,1.08772,-0.458268,0.0400652,0.219326,-0.49334,-0.225435,0.227307,-0.723366
3.73162,-0.233515,1.11046,-0.780214,1.08552,-0.461368,0.0423464,0.228687,-0.492108,-0.235085,0.237034,-0.724281
3.74051,-0.242789,1.10735,-0.776324,1.08413,-0.464064,0.0446065,0.237627,-0.491852,-0.244217,0.246243,-0.725051
3.75205,-0.252017,1.10421,-0.772448,1.08283,-0.466715,0.0468642,0.246521,-0.491705,-0.253292,0.255395,-0.725805
3.7605,-0.260766,1.10089,-0.768764,1.0825,-0.46897,0.0490722,0.254938,-0.492558,-0.261767,0.263944,-0.726495
3.77215,-0.269461,1.09755,-0.765103,1.08229,-0.47118,0.0512747,0.263303,-0.493523,-0.270176,0.272426,-0.727179
3.78057,-0.277641,1.09414,-0.761697,1.0831,-0.473022,0.0534034,0.271154,-0.495473,-0.277937,0.280259,-0.727873
3.79218,-0.285764,1.09072,-0.75832,1.08402,-0.474823,0.0555238,0.278948,-0.497533,-0.285625,0.28802,-0.72857
3.80063,-0.294113,1.08699,-0.754941,1.08621,-0.476437,0.0577529,0.286939,-0.500834,-0.293342,0.295813,-0.72942
3.81226,-0.30165,1.0836,-0.7519,1.0883,-0.47787,0.05977,0.29415,-0.50393,-0.30029,0.30283,-0.7302
3.8207,-0.308611,1.08034,-0.749225,1.09156,-0.478987,0.0616689,0.300796,-0.50796,-0.306506,0.309111,-0.731121
3.83219,-0.315573,1.07709,-0.746549,1.09483,-0.480103,0.0635678,0.307441,-0.51199,-0.312722,0.315391,-0.732043
3.8408,-0.322004,1.07407,-0.744241,1.09915,-0.480964,0.0653425,0.313567,-0.516809,-0.318258,0.320987,-0.733135
3.85252,-0.328436,1.07106,-0.741933,1.10347,-0.481824,0.0671173,0.319692,-0.521628,-0.323794,0.326582,-0.734227
3.86081,-0.334398,1.06833,-0.739982,1.10874,-0.482487,0.0687681,0.325361,-0.527134,-0.328717,0.331561,-0.735478
3.8723,-0.34036,1.0656,-0.73803,1.114,-0.48315,0.070419,0.33103,-0.53264,-0.33364,0.33654,-0.73673
3.88084,-0.345917,1.06313,-0.736415,1.12009,-0.483665,0.0719504,0.333757,-0.538779,-0.33802,0.340974,-0.738095
3.89232,-0.351474,1.06066,-0.734799,1.12618,-0.484181,0.0734819,0.336484,-0.544918,-0.3424,0.345408,-0.73946
3.90094,-0.356677,1.05847,-0.733494,1.13295,-0.484587,0.0748975,0.334257,-0.551606,-0.346297,0.349355,-0.74089
3.91236,-0.36188,1.05628,-0.732189,1.13973,-0.484993,0.0763131,0.33203,-0.558294,-0.350193,0.353303,-0.742321
3.92104,-0.36677,1.05439,-0.73117,1.14706,-0.485321,0.077617,0.329782,-0.565447,-0.353667,0.356816,-0.743766
3.93246,-0.37166,1.0525,-0.73015,1.1544,-0.48565,0.078921,0.327534,-0.5726,-0.35714,0.36033,-0.74521
3.94102,-0.376268,1.05092,-0.729391,1.16219,-0.485927,0.0801183,0.325353,-0.580142,-0.360236,0.363458,-0.746611
3.95232,-0.380877,1.04934,-0.728632,1.16998,-0.486203,0.0813156,0.323171,-0.587685,-0.363332,0.366587,-0.748013
3.96106,-0.385229,1.04808,-0.728104,1.17804,-0.486442,0.0824112,0.321137,-0.595538,-0.366046,0.369368,-0.74932
3.97231,-0.38958,1.04681,-0.727576,1.1861,-0.486681,0.0835069,0.319103,-0.60339,-0.36876,0.372149,-0.750627
3.98139,-0.393695,1.0458,-0.727253,1.1943,-0.486895,0.0845059,0.317303,-0.61148,-0.37122,0.374619,-0.751783
3.99233,-0.39781,1.0448,-0.72693,1.2025,-0.48711,0.085505,0.315503,-0.61957,-0.37368,0.37709,-0.75294
4.00115,-0.401703,1.04401,-0.72679,1.21078,-0.487315,0.0864125,0.314027,-0.627829,-0.375882,0.379285,-0.753888
4.01242,-0.405596,1.04321,-0.72665,1.21906,-0.48752,0.08732,0.312551,-0.636088,-0.378084,0.381481,-0.754836
4.02132,-0.409279,1.04267,-0.72665,1.22725,-0.487718,0.088141,0.311469,-0.644446,-0.37876,0.383432,-0.755531
4.03233,-0.412961,1.04213,-0.726757,1.23545,-0.487916,0.088962,0.310388,-0.652803,-0.379435,0.385383,-0.756226
4.04128,-0.41644,1.04181,-0.726863,1.24342,-0.488108,0.0897015,0.30977,-0.661197,-0.379435,0.387096,-0.756623
4.05241,-0.41992,1.0415,-0.72697,1.2514,-0.4883,0.090441,0.309152,-0.66959,-0.379435,0.38881,-0.75702
4.06149,-0.4232,1.04133,-0.727224,1.25909,-0.48849,0.0911036,0.309069,-0.677966,-0.379435,0.390303,-0.757073
4.07204,-0.426481,1.04116,-0.727479,1.26679,-0.48868,0.0917663,0.308986,-0.686343,-0.379435,0.391796,-0.757127
4.08129,-0.429559,1.04116,-0.727819,1.27409,-0.48887,0.0923564,0.309493,-0.694644,-0.379435,0.393197,-0.756801
4.09199,-0.432638,1.04124,-0.728159,1.28139,-0.48906,0.0929465,0.31,-0.702945,-0.379435,0.394598,-0.756475
4.10135,-0.435514,1.04132,-0.728564,1.28819,-0.48925,0.0934682,0.311148,-0.711117,-0.379435,0.395704,-0.755738
4.11204,-0.43839,1.0414,-0.72897,1.295,-0.48944,0.09399,0.312296,-0.71929,-0.379435,0.39681,-0.755
4.12144,-0.441063,1.04162,-0.729425,1.30125,-0.489631,0.0944474,0.314131,-0.727289,-0.379435,0.397237,-0.753821
4.132,-0.443736,1.04183,-0.72988,1.3075,-0.489821,0.0949049,0.315966,-0.735288,-0.379435,0.397665,-0.752643
4.14147,-0.446195,1.04212,-0.730365,1.31314,-0.490009,0.095301,0.318518,-0.74307,-0.379435,0.397665,-0.751002
4.15195,-0.448654,1.0424,-0.730851,1.31878,-0.490196,0.0956972,0.321071,-0.750852,-0.379435,0.397665,-0.749362
4.16157,-0.450892,1.04275,-0.73135,1.32374,-0.490378,0.0960351,0.324373,-0.758376,-0.379435,0.397665,-0.747241
4.17228,-0.453332,1.04314,-0.7319,1.32912,-0.490578,0.0964013,0.328081,-0.766623,-0.379435,0.397665,-0.744858
4.18167,-0.455348,1.04356,-0.7324,1.33334,-0.490756,0.096684,0.332157,-0.77385,-0.379435,0.397665,-0.74224
4.19231,-0.457342,1.04399,-0.732898,1.33749,-0.490933,0.0969614,0.33631,-0.781044,-0.379435,0.397665,-0.739571
4.20174,-0.459131,1.04445,-0.733384,1.34095,-0.491106,0.0971908,0.33631,-0.787944,-0.379435,0.397665,-0.736454
4.21217,-0.460895,1.04491,-0.733867,1.34434,-0.491279,0.097415,0.346092,-0.794809,-0.379435,0.397665,-0.733286
4.22171,-0.462445,1.04538,-0.734326,1.347,-0.491448,0.0975929,0.351725,-0.801352,-0.379435,0.397665,-0.729667
4.23222,-0.46397,1.04585,-0.734782,1.34958,-0.491617,0.0977658,0.357437,-0.807856,-0.379435,0.397665,-0.725997
4.2418,-0.465273,1.04631,-0.735204,1.35139,-0.491784,0.097894,0.363857,-0.814011,-0.379435,0.397665,-0.721872
4.25227,-0.46655,1.04678,-0.735621,1.35312,-0.491951,0.0980174,0.370355,-0.820125,-0.379435,0.397665,-0.717697
4.26191,-0.467603,1.04725,-0.735994,1.35409,-0.492115,0.0980968,0.377549,-0.825869,-0.379435,0.397665,-0.713075
4.27185,-0.46863,1.04772,-0.736363,1.35497,-0.492279,0.0981684,0.384718,-0.831571,-0.379435,0.397665,-0.708404
4.28181,-0.46943,1.04818,-0.736682,1.35509,-0.492443,0.0981684,0.388676,-0.836886,-0.379435,0.397665,-0.703297
4.29202,-0.470204,1.04864,-0.736996,1.35513,-0.492607,0.0981684,0.388676,-0.842157,-0.379435,0.397665,-0.698142
4.30194,-0.470746,1.04908,-0.737257,1.35438,-0.492778,0.0981431,0.388676,-0.847028,-0.379435,0.397665,-0.69256
4.31201,-0.471262,1.04951,-0.73751,1.35354,-0.49295,0.0981178,0.388676,-0.851853,-0.379435,0.397665,-0.686933
4.32197,-0.471542,1.04995,-0.7377,1.35192,-0.49313,0.0980926,0.388676,-0.856264,-0.379435,0.397665,-0.680894
4.33209,-0.471795,1.05038,-0.737882,1.3502,-0.493312,0.0980586,0.388676,-0.860629,-0.379435,0.397665,-0.674812
4.34207,-0.471678,1.05081,-0.737997,1.34773,-0.493506,0.0979462,0.388676,-0.864572,-0.379435,0.397665,-0.668337
4.3521,-0.471562,1.05124,-0.7381,1.34517,-0.493702,0.0978289,0.388676,-0.868467,-0.379435,0.397665,-0.661821
4.36212,-0.471446,1.05164,-0.7381,1.34191,-0.493917,0.0976674,0.388676,-0.871939,-0.379435,0.397665,-0.654936
4.37217,-0.471291,1.05205,-0.7381,1.33856,-0.494136,0.0975009,0.388676,-0.875363,-0.379435,0.397665,-0.648012
4.38232,-0.470783,1.05244,-0.738041,1.33448,-0.494385,0.097289,0.388676,-0.878361,-0.379435,0.397665,-0.640739
4.39224,-0.470249,1.05284,-0.737982,1.33033,-0.494637,0.0970718,0.388676,-0.881312,-0.379435,0.397665,-0.63343
4.40224,-0.469476,1.05324,-0.737923,1.32547,-0.494928,0.0968077,0.388676,-0.883843,-0.379435,0.397665,-0.625799
4.4124,-0.468676,1.05364,-0.73785,1.32055,-0.495224,0.0965382,0.388676,-0.886328,-0.379435,0.397665,-0.618135
4.42242,-0.467639,1.05406,-0.737651,1.31501,-0.495565,0.0962199,0.388676,-0.888405,-0.379435,0.397665,-0.610181
4.43233,-0.466575,1.05449,-0.737443,1.30941,-0.495912,0.0958959,0.388676,-0.890438,-0.379435,0.397665,-0.602199
4.44239,-0.465274,1.05497,-0.73716,1.30322,-0.496319,0.095521,0.388676,-0.892076,-0.379435,0.397643,-0.59396
4.4532,-0.463948,1.05546,-0.736869,1.29696,-0.496734,0.0951401,0.388676,-0.893672,-0.379435,0.397621,-0.585696
4.46257,-0.462386,1.05601,-0.736501,1.29014,-0.497222,0.0947053,0.388676,-0.894892,-0.379435,0.3976,-0.577209
4.47256,-0.460798,1.05656,-0.736125,1.28326,-0.497718,0.0942642,0.388676,-0.896073,-0.379435,0.397478,-0.5687
4.48258,-0.458974,1.05714,-0.735675,1.27591,-0.498297,0.0937659,0.388676,-0.896902,-0.379435,0.396459,-0.560002
4.49256,-0.457124,1.05773,-0.735217,1.26851,-0.498888,0.0932608,0.388676,-0.897694,-0.379435,0.395407,-0.551288
4.50268,-0.454825,1.05847,-0.734634,1.25996,-0.49965,0.0926384,0.388676,-0.898206,-0.379435,0.393911,-0.541546
4.51263,-0.45268,1.05916,-0.734086,1.25211,-0.50037,0.0920583,0.388676,-0.898607,-0.379435,0.392544,-0.532668
4.52268,-0.450319,1.05996,-0.733472,1.24399,-0.501198,0.0914209,0.388676,-0.898747,-0.379435,0.391142,-0.523702
4.53272,-0.447903,1.06078,-0.73284,1.23582,-0.502056,0.0907683,0.388676,-0.898833,-0.379435,0.389696,-0.514724
