0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.6736e-19,0.013464,0.027429,0.041529,0.055208,0.067843,0.078416,0.085944,0.089906,0.089872,0.085368,0.075842,0.060859,0.040334,0.014548,-0.015803,-0.04937,-0.084512,-0.11973,-0.15359,-0.18465,-0.21189,-0.23438,-0.25118,-0.26148,-0.26477,-0.26079,-0.24958,-0.23143,-0.20694,-0.17698,-0.14249,-0.10464,-0.065118,-0.0257,0.012,0.046286,0.075751,0.099692,0.11781,0.13001,0.13648,0.13745,0.13294,0.12282,0.10684,0.084997,0.057619,0.025351,-0.010572,-0.048429,-0.086614,-0.12363,-0.158,-0.18857,-0.21447,-0.23481,-0.24876,-0.25574,-0.25541,-0.2477,-0.23282,-0.21125,-0.18378,-0.15136,-0.11505,-0.076396,-0.037215,0.00082412,0.036059,0.066886,0.092372,0.11211,0.12592,0.1339,0.13629,0.13317,0.12444,0.10984,0.08926,0.062902,0.031275,-0.0046341,-0.043225,-0.082891,-0.12218,-0.15968,-0.19418,-0.22484,-0.25083,-0.27134,-0.2857,-0.29357,-0.29488,-0.28993,-0.2793,-0.26397,-0.245,-0.22325,-0.19971,-0.17545
-0.6748,-0.67703,-0.67926,-0.68133,-0.68301,-0.68405,-0.68411,-0.68284,-0.67996,-0.67518,-0.66813,-0.65835,-0.64529,-0.62867,-0.6084,-0.58653,-0.56681,-0.55389,-0.55238,-0.56668,-0.59694,-0.63992,-0.69038,-0.74199,-0.78808,-0.82424,-0.84859,-0.86158,-0.86546,-0.86291,-0.85692,-0.84967,-0.84174,-0.83264,-0.82255,-0.81119,-0.79861,-0.78544,-0.77246,-0.75979,-0.7475,-0.73542,-0.72322,-0.71039,-0.69632,-0.68026,-0.66155,-0.63992,-0.61621,-0.5936,-0.5764,-0.56926,-0.57649,-0.60022,-0.63801,-0.6852,-0.73575,-0.78309,-0.82171,-0.84903,-0.8647,-0.87064,-0.86933,-0.86372,-0.85637,-0.84845,-0.83935,-0.82927,-0.81809,-0.80567,-0.79242,-0.77931,-0.76652,-0.75412,-0.74203,-0.72994,-0.7174,-0.70384,-0.6885,-0.67066,-0.64997,-0.62639,-0.60272,-0.58296,-0.57179,-0.57355,-0.59215,-0.62589,-0.6708,-0.72114,-0.77047,-0.81232,-0.8434,-0.86258,-0.87123,-0.87217,-0.8688,-0.86446,-0.86161,-0.86076,-0.86106
1.1504,1.1492,1.1477,1.1458,1.1436,1.1412,1.1389,1.1371,1.1359,1.1356,1.136,1.1369,1.1375,1.1368,1.1338,1.1284,1.1226,1.12,1.1249,1.1417,1.1718,1.2123,1.2565,1.2961,1.3223,1.329,1.3144,1.2808,1.2355,1.1875,1.1453,1.1153,1.1,1.0971,1.1014,1.1083,1.1142,1.1169,1.1169,1.1158,1.1147,1.1146,1.1159,1.1188,1.123,1.1276,1.1317,1.1337,1.133,1.1305,1.1292,1.133,1.1463,1.1723,1.2094,1.2523,1.2932,1.3237,1.3362,1.3277,1.2991,1.2559,1.207,1.1614,1.1261,1.1053,1.0985,1.1007,1.1071,1.1136,1.1175,1.1182,1.1174,1.1162,1.1159,1.1169,1.1194,1.1233,1.1279,1.1322,1.135,1.1347,1.1319,1.1288,1.1292,1.1373,1.1573,1.1889,1.228,1.2675,1.2986,1.3132,1.3063,1.2775,1.2306,1.1744,1.1183,1.0714,1.0402,1.0247,1.018
-0.5798,-0.57785,-0.57574,-0.57347,-0.57123,-0.56935,-0.56834,-0.56872,-0.57095,-0.5754,-0.58229,-0.59174,-0.60358,-0.61736,-0.63238,-0.64709,-0.66022,-0.67109,-0.67938,-0.68478,-0.68807,-0.68887,-0.68544,-0.67542,-0.65673,-0.62755,-0.58788,-0.53986,-0.48832,-0.43976,-0.40009,-0.37394,-0.36398,-0.36871,-0.38334,-0.40323,-0.42417,-0.44308,-0.45906,-0.47301,-0.48592,-0.49883,-0.51254,-0.52761,-0.54436,-0.56285,-0.5828,-0.60359,-0.62398,-0.64246,-0.65806,-0.67037,-0.67912,-0.68477,-0.68767,-0.68663,-0.67956,-0.66431,-0.63902,-0.60298,-0.55764,-0.50655,-0.45624,-0.41288,-0.38162,-0.36583,-0.36629,-0.37826,-0.39703,-0.41821,-0.43829,-0.45521,-0.4698,-0.48302,-0.49591,-0.50934,-0.52395,-0.54012,-0.55801,-0.5774,-0.59776,-0.61823,-0.63705,-0.65304,-0.66563,-0.67451,-0.6795,-0.68153,-0.67982,-0.67243,-0.65705,-0.63174,-0.59493,-0.54718,-0.49109,-0.43245,-0.37764,-0.33245,-0.30094,-0.28296,-0.27251
0,-0.013541,-0.027587,-0.04177,-0.055532,-0.068244,-0.078882,-0.086459,-0.090446,-0.090412,-0.085879,-0.076294,-0.06122,-0.040591,-0.014726,0.015636,0.0491,0.083987,0.1188,0.15213,0.18263,0.2093,0.2313,0.24775,0.25784,0.26108,0.25721,0.24627,0.22853,0.20457,0.17519,0.14128,0.10394,0.064796,0.02558,-0.012069,-0.046414,-0.076003,-0.10008,-0.11831,-0.1306,-0.13711,-0.13808,-0.13355,-0.12336,-0.10727,-0.0853,-0.057804,-0.025476,0.0104,0.04806,0.085871,0.12238,0.15615,0.1861,0.21144,0.23134,0.24499,0.25182,0.25151,0.24399,0.22947,0.20838,0.18148,0.14966,0.1139,0.075684,0.036772,-0.0011657,-0.036428,-0.067364,-0.092991,-0.11285,-0.12677,-0.1348,-0.1372,-0.13406,-0.12527,-0.11057,-0.089857,-0.063363,-0.031649,0.004248,0.042676,0.081982,0.12073,0.15758,0.19135,0.22129,0.24665,0.26663,0.28062,0.28827,0.28953,0.28471,0.27436,0.25944,0.24097,0.2198,0.19687,0.17323
0,-0.0021035,-0.0043326,-0.0066696,-0.0090372,-0.011309,-0.013267,-0.014684,-0.015407,-0.015333,-0.014408,-0.012623,-0.010023,-0.0066925,-0.0027027,0.0018741,0.0069128,0.012269,0.017773,0.023166,0.02814,0.032442,0.035871,0.038281,0.039614,0.039874,0.039073,0.037226,0.034348,0.03051,0.025852,0.020531,0.014746,0.0087477,0.0027405,-0.0031361,-0.0086987,-0.01375,-0.018124,-0.021638,-0.0241,-0.025387,-0.025454,-0.024323,-0.02208,-0.018864,-0.014859,-0.010222,-0.0050726,0.00046355,0.0062431,0.012145,0.017968,0.023436,0.028293,0.032336,0.035392,0.037369,0.038246,0.038028,0.03672,0.034329,0.030903,0.026565,0.021472,0.015809,0.0098249,0.003756,-0.002237,-0.0079812,-0.013262,-0.017901,-0.021717,-0.024511,-0.02613,-0.02651,-0.025651,-0.023625,-0.020555,-0.016623,-0.011997,-0.0068011,-0.0011405,0.004856,0.011089,0.017403,0.023551,0.029268,0.034339,0.038578,0.041868,0.044169,0.045482,0.045807,0.045136,0.043475,0.040916,0.037591,0.033636,0.02926,0.024715
-8.6736e-19,0.013414,0.027484,0.041971,0.056357,0.069922,0.081436,0.08964,0.093763,0.093275,0.087822,0.077166,0.061247,0.040244,0.0145,-0.015381,-0.048166,-0.082226,-0.11585,-0.1472,-0.17456,-0.19694,-0.21389,-0.22534,-0.2315,-0.23271,-0.2291,-0.22059,-0.20686,-0.18769,-0.16307,-0.13328,-0.099119,-0.06214,-0.024048,0.013388,0.048303,0.079114,0.10483,0.12467,0.13812,0.14496,0.14522,0.13904,0.12672,0.1086,0.085203,0.057093,0.024891,-0.010352,-0.047107,-0.083758,-0.11852,-0.14958,-0.17569,-0.19627,-0.21112,-0.22037,-0.22441,-0.22344,-0.21749,-0.20629,-0.18959,-0.16734,-0.13973,-0.10737,-0.071614,-0.034186,0.0031753,0.038633,0.070428,0.097401,0.11874,0.13382,0.1423,0.14418,0.13954,0.12865,0.11179,0.089425,0.062088,0.030331,-0.0050057,-0.042528,-0.080687,-0.11777,-0.15197,-0.18183,-0.20665,-0.22618,-0.24055,-0.25019,-0.25554,-0.25686,-0.25418,-0.24741,-0.23671,-0.22237,-0.2048,-0.18489,-0.1639
-0.6748,-0.699,-0.72808,-0.76507,-0.80943,-0.85748,-0.90374,-0.94228,-0.96828,-0.97948,-0.97615,-0.96105,-0.93793,-0.91098,-0.88383,-0.85854,-0.83526,-0.81398,-0.79424,-0.77549,-0.75769,-0.74128,-0.72631,-0.7127,-0.70027,-0.68859,-0.67715,-0.66537,-0.65256,-0.63802,-0.62153,-0.60333,-0.58637,-0.57471,-0.57303,-0.5853,-0.61475,-0.65891,-0.71306,-0.77078,-0.82511,-0.86937,-0.90021,-0.91664,-0.92021,-0.91372,-0.90056,-0.88415,-0.86674,-0.8487,-0.83033,-0.81198,-0.79346,-0.77508,-0.75765,-0.74154,-0.72671,-0.71312,-0.70045,-0.68823,-0.67593,-0.6629,-0.64845,-0.63217,-0.61404,-0.59613,-0.58215,-0.57663,-0.58384,-0.60751,-0.64699,-0.69829,-0.75543,-0.81151,-0.85954,-0.89502,-0.9161,-0.9235,-0.91982,-0.90825,-0.89235,-0.87485,-0.85684,-0.83833,-0.81988,-0.80137,-0.78295,-0.76528,-0.74907,-0.73436,-0.72123,-0.70953,-0.69896,-0.68921,-0.67992,-0.67073,-0.66142,-0.65181,-0.64175,-0.63129,-0.62069
1.1504,1.1672,1.1891,1.2197,1.2582,1.2996,1.3368,1.3624,1.3702,1.3576,1.3261,1.2815,1.2319,1.1852,1.1476,1.1221,1.1075,1.0995,1.0944,1.0893,1.0828,1.0752,1.0683,1.0632,1.0607,1.0611,1.0645,1.0707,1.0791,1.0889,1.0988,1.1075,1.1154,1.1241,1.1367,1.1566,1.1872,1.2276,1.2735,1.3179,1.3529,1.3707,1.3673,1.3425,1.3006,1.2498,1.1989,1.1555,1.1244,1.1068,1.0986,1.0952,1.0928,1.0891,1.0832,1.0767,1.0712,1.0675,1.0665,1.0684,1.073,1.08,1.0887,1.0981,1.1067,1.1142,1.122,1.1325,1.1492,1.1757,1.2129,1.2574,1.3031,1.342,1.3663,1.3703,1.3525,1.3157,1.267,1.2152,1.1685,1.1326,1.11,1.0981,1.0921,1.0879,1.0826,1.0747,1.0653,1.056,1.0482,1.0425,1.0396,1.0397,1.0427,1.0487,1.0572,1.0676,1.0794,1.0919,1.1046
