Time,RAnkleRoll,LHipYawPitch,RKneePitch,LKneePitch,RHipRoll,LHipRoll,LHipPitch,LAnklePitch,RHipPitch,LAnkleRoll,RAnklePitch,LFoot/FSR/FrontRight/Sensor/Value,LFoot/FSR/RearLeft/Sensor/Value,LFoot/FSR/FrontLeft/Sensor/Value,LFoot/FSR/RearRight/Sensor/Value,RFoot/FSR/FrontLeft/Sensor/Value,RFoot/FSR/FrontRight/Sensor/Value,RFoot/FSR/RearRight/Sensor/Value,RFoot/FSR/RearLeft/Sensor/Value
1.22566,-0.000526706,-0.00164881,1.1504,1.1504,0.000506349,0.0007178,-0.6748,-0.5798,-0.6748,-0.000613999,-0.5798,0.0166674,0.560641,0.276249,0,0.158395,0.550953,0.371817,0
1.23322,-0.000526706,-0.00164881,1.1504,1.1504,0.000506349,0.0007178,-0.6748,-0.5798,-0.6748,-0.000613999,-0.5798,0.0166674,0.560641,0.276249,0,0.158395,0.550953,0.371817,0
1.24377,-0.000526706,-0.00164881,1.1504,1.1504,0.000506349,0.0007178,-0.6748,-0.5798,-0.6748,-0.000613999,-0.5798,0.0155471,0.560641,0.277313,0,0.158597,0.55462,0.374844,0
1.83529,-0.000526706,-0.00164881,1.1504,1.1504,0.000506349,0.0007178,-0.6748,-0.5798,-0.6748,-0.000613999,-0.5798,0.0148657,0.574867,0.290492,0,0.153431,0.559574,0.384788,0
1.84869,-0.000526706,-0.00164881,1.1504,1.1504,0.000506349,0.0007178,-0.6748,-0.5798,-0.6748,-0.000613999,-0.5798,0.0147809,0.573255,0.291058,0,0.153626,0.557088,0.384155,0
1.85449,-0.000526706,-0.00164881,1.1504,1.1504,0.000506349,0.0007178,-0.6748,-0.5798,-0.6748,-0.000613999,-0.5798,0.0147809,0.573255,0.291058,0,0.153626,0.557088,0.384155,0
1.86538,-6.42E-05,-0.00105525,1.15052,1.15053,5.23E-05,0.000199833,-0.6748,-0.579898,-0.674836,-0.000121962,-0.579853,0.0151205,0.573255,0.292196,0,0.153626,0.557088,0.385423,0
1.87456,0.000398207,-0.000461688,1.15064,1.15066,-0.000401782,-0.000318134,-0.6748,-0.579997,-0.674872,0.000370074,-0.579906,0.0152908,0.571651,0.291627,0,0.152652,0.555852,0.385423,0
1.88538,0.000664648,0.00010182,1.15068,1.1507,-0.00066093,-0.000645692,-0.6748,-0.580028,-0.674883,0.00066577,-0.579923,0.0144428,0.570055,0.291627,0,0.154017,0.557088,0.407995,0
1.89462,-0.00129551,-0.000198696,1.14986,1.1498,0.00128825,0.0012584,-0.6748,-0.579353,-0.674637,-0.00129764,-0.57956,0.0136876,0.566886,0.292196,0,0.155198,0.558329,0.421507,0
1.90515,-0.00355152,-0.000544987,1.14891,1.14876,0.00353158,0.00344958,-0.6748,-0.578569,-0.674353,-0.00355727,-0.579139,0.0133543,0.568467,0.293913,0,0.154214,0.562079,0.417166,0
1.91449,-0.0084702,-0.00130326,1.1468,1.14647,0.00842233,0.00822454,-0.6748,-0.576817,-0.673725,-0.00848292,-0.578203,0.0138548,0.603537,0.297972,0,0.148822,0.559574,0.376066,0
1.92511,-0.0133903,-0.00206302,1.14467,1.14416,0.0133144,0.013,-0.674851,-0.575047,-0.673094,-0.0134096,-0.577258,0.01719,0.631006,0.296224,0,0.10687,0.547326,0.362951,0
1.93463,-0.018323,-0.00283622,1.14241,1.14175,0.0182182,0.0177795,-0.674901,-0.57312,-0.672434,-0.018346,-0.576241,0.00333838,0.767206,0.341587,0,0.0839919,0.473703,0.139177,0.126513
1.94509,-0.0232969,-0.00361785,1.14011,1.13931,0.023163,0.0225978,-0.674971,-0.571154,-0.671763,-0.0233232,-0.575204,0,0.759168,0.368262,0,0.0300232,0.384712,0.0676246,0.132763
1.9549,-0.028642,-0.00447539,1.13749,1.13658,0.0284764,0.0277642,-0.675206,-0.568831,-0.670996,-0.0286682,-0.573987,0.0257659,0.76451,0.377802,0,0.0181158,0.370859,0.0469593,0.11073
1.96532,-0.0340806,-0.00535018,1.1348,1.13378,0.0338827,0.0330194,-0.675463,-0.566444,-0.670211,-0.0341063,-0.572735,0.038789,0.834359,0.410449,0,0.0245454,0.366413,0.00325852,0.0907207
1.97482,-0.0403603,-0.00638014,1.13154,1.13048,0.0401244,0.039075,-0.675903,-0.563473,-0.669253,-0.0403819,-0.57118,0.0410856,0.837521,0.434202,0,0.016882,0.358372,0.000230548,0.0816178
1.98482,-0.0467133,-0.00742502,1.12821,1.12712,0.0464389,0.0451996,-0.676372,-0.560439,-0.668276,-0.0467305,-0.569591,0.0420211,0.860284,0.462203,0,0.0232622,0.331451,0.000890622,0.066276
1.99495,-0.0537267,-0.00860421,1.12427,1.12336,0.0534082,0.0519454,-0.677091,-0.556826,-0.667133,-0.0537356,-0.567701,0.0433233,0.837521,0.466579,0,0.0195354,0.312354,0,0.0528525
2.0049,-0.0608076,-0.00979811,1.12027,1.11956,0.0604446,0.0587547,-0.677846,-0.553148,-0.665972,-0.0608082,-0.565776,0.047595,0.860284,0.483558,0,0.0333006,0.293497,0,0.0650814
2.01491,-0.0684971,-0.0111244,1.11568,1.11538,0.0680852,0.0661351,-0.678932,-0.548877,-0.664638,-0.0684884,-0.563538,0.0609867,0.850392,0.50895,0,0.0430174,0.271379,0,0.0789209
2.02492,-0.0762407,-0.0124639,1.11101,1.11117,0.0757795,0.0735658,-0.680065,-0.544544,-0.663285,-0.0762227,-0.561267,0.0690531,0.792273,0.503959,0,0.0400557,0.274213,0,0.0775127
2.04514,-0.0927303,-0.0153881,1.10053,1.10225,0.0921614,0.0893587,-0.683219,-0.534711,-0.660233,-0.0926957,-0.556094,0.113388,0.640659,0.481241,0,0.00718178,0.321432,0.0482994,0.0620645
2.05506,-0.101243,-0.0169391,1.09479,1.09778,0.100616,0.0974957,-0.685312,-0.52932,-0.658559,-0.101203,-0.553237,0.121422,0.578114,0.471018,0,0.0107106,0.3471,0.255833,0.0184612
2.06505,-0.109757,-0.0184952,1.08902,1.09333,0.109071,0.105633,-0.68746,-0.5239,-0.656875,-0.109714,-0.550359,0.137751,0.461353,0.412279,0,0.0116952,0.378016,0.496179,0
2.07512,-0.118284,-0.0200982,1.08292,1.08904,0.117538,0.113776,-0.690098,-0.518216,-0.655089,-0.11825,-0.54729,0.122402,0.326345,0.401476,0,0.0188769,0.4432,0.707859,0
2.08523,-0.126791,-0.0217027,1.0768,1.08479,0.125985,0.1219,-0.692791,-0.512523,-0.653297,-0.126769,-0.544208,0.0959137,0.183934,0.390228,0,0.0525465,0.482352,0.837816,0
2.0953,-0.135117,-0.0233218,1.07049,1.0809,0.134251,0.129847,-0.695969,-0.506742,-0.651446,-0.135127,-0.541004,0.0805353,0.0705622,0.381881,0,0.0722517,0.517491,0.946901,0
2.10536,-0.143407,-0.0249397,1.06416,1.07708,0.142481,0.137761,-0.699202,-0.500968,-0.649593,-0.143453,-0.537793,0.0661415,0.025828,0.333971,0,0.0852292,0.542552,1.05932,0
2.11533,-0.151377,-0.0265467,1.05773,1.07383,0.15039,0.145366,-0.702923,-0.49525,-0.64772,-0.151484,-0.53452,0.0381114,0,0.234143,0,0.0259098,0.592301,1.10597,0
2.12538,-0.1593,-0.0281502,1.0513,1.07065,0.158253,0.152929,-0.706697,-0.489552,-0.645849,-0.159472,-0.531247,0.0222431,0.000998256,0.15808,0,0.042724,0.592301,1.20688,0
2.13542,-0.1668,-0.0297215,1.04487,1.06814,0.165696,0.160098,-0.710942,-0.484035,-0.643993,-0.16707,-0.527967,0.000426409,0,0.0890458,0,0.0406972,0.63146,1.12107,0
2.14547,-0.174245,-0.0312875,1.03846,1.06571,0.173084,0.167218,-0.715237,-0.478551,-0.642143,-0.174618,-0.524692,0.00140719,0,0.0654372,0,0.0771684,0.680455,1.1939,0
2.15547,-0.1812,-0.0328051,1.03217,1.06402,0.179987,0.173893,-0.719975,-0.473356,-0.640342,-0.181714,-0.521459,0.00421393,0,0.0625673,0,0.0906791,0.742454,1.21567,0
2.16549,-0.188098,-0.0343162,1.0259,1.06242,0.186833,0.180515,-0.724759,-0.468202,-0.638548,-0.188757,-0.518236,0.00276063,0,0.0437196,0,0.11625,0.771809,1.21126,0
2.17558,-0.195118,-0.0359134,1.01925,1.06159,0.193794,0.187284,-0.730465,-0.462941,-0.636661,-0.195978,-0.514786,0.00119585,0,0.0392115,0,0.0869393,0.800945,1.23362,0
2.18557,-0.201387,-0.0373515,1.01327,1.06101,0.20001,0.193338,-0.73573,-0.458249,-0.634966,-0.202442,-0.511674,0.00384781,0,0.0377186,0,0.0719521,0.8056,1.28065,0
2.19559,-0.207206,-0.0387338,1.00753,1.06114,0.205776,0.198988,-0.741303,-0.453921,-0.633358,-0.208498,-0.508662,0.016321,0,0.0387826,0,0.0431645,0.83208,1.29541,0
2.20569,-0.212921,-0.0401023,1.00186,1.06145,0.211438,0.204547,-0.746945,-0.449682,-0.631774,-0.214461,-0.50568,0.00736552,0,0.0445103,0,0.0434594,0.817448,1.28554,0
2.21568,-0.218215,-0.0414155,0.996436,1.06242,0.216684,0.209738,-0.752859,-0.445803,-0.630289,-0.220049,-0.502813,0,0,0.0501066,0,0.0789669,0.782791,1.2758,0
2.22571,-0.223414,-0.0427153,0.991081,1.06355,0.221836,0.214846,-0.758835,-0.442006,-0.628829,-0.225553,-0.499978,0,0,0.0673929,0,0.11062,0.750639,1.2758,0
2.2357,-0.228234,-0.043962,0.985988,1.06531,0.226615,0.219628,-0.765063,-0.438536,-0.627473,-0.230718,-0.497268,0,0,0.0985692,0,0.104434,0.734424,1.24739,0
2.24578,-0.232967,-0.0451957,0.980965,1.0672,0.231308,0.224335,-0.771344,-0.435139,-0.626143,-0.235806,-0.49459,0,0,0.106117,0,0.113764,0.740433,1.17699,0
2.25587,-0.237354,-0.046377,0.976222,1.06965,0.235655,0.228741,-0.77784,-0.432036,-0.624918,-0.240582,-0.492041,0,0,0.13079,0,0.149011,0.709343,1.13264,0
2.26586,-0.24166,-0.0475456,0.971551,1.07222,0.239922,0.233078,-0.784379,-0.428999,-0.623719,-0.245286,-0.489524,0,0,0.157244,0,0.199956,0.691046,1.13655,0
2.27572,-0.245649,-0.048663,0.967167,1.07527,0.243871,0.23714,-0.791091,-0.426222,-0.622625,-0.249705,-0.487138,0,0,0.163769,0,0.213697,0.647099,1.15242,0
2.28621,-0.249565,-0.0497681,0.962853,1.07841,0.247747,0.24114,-0.797834,-0.4235,-0.621558,-0.254059,-0.484786,0,0.0022903,0.168174,0,0.212272,0.625384,1.03565,0
2.29603,-0.25319,-0.0508237,0.95882,1.08194,0.251335,0.24489,-0.804704,-0.421001,-0.620596,-0.258153,-0.482568,0,0.00354634,0.178308,0,0.250068,0.569709,1.10225,0
2.30605,-0.256747,-0.0518671,0.954856,1.08555,0.254856,0.248582,-0.811593,-0.418547,-0.61966,-0.262185,-0.480383,0,0.00365058,0.191476,0,0.265334,0.550953,1.0804,0
2.31608,-0.260038,-0.0528619,0.951169,1.08947,0.258112,0.252042,-0.818561,-0.416277,-0.618822,-0.265973,-0.47833,0,0,0.209856,0,0.302987,0.513141,1.05246,0
2.32608,-0.263268,-0.0538446,0.947549,1.09345,0.261307,0.255448,-0.825536,-0.414042,-0.618008,-0.269702,-0.476311,0,0,0.212918,0,0.318953,0.498382,0.952582,0.0138644
2.3361,-0.266252,-0.0547793,0.9442,1.09765,0.264259,0.258638,-0.832544,-0.411952,-0.617287,-0.273201,-0.474421,0,0,0.201331,0,0.354675,0.485293,0.702783,0.11853
2.34614,-0.269181,-0.055702,0.940915,1.10186,0.267154,0.261778,-0.839548,-0.409889,-0.616588,-0.276646,-0.472564,0,0.000778763,0.185424,0,0.362158,0.490259,0.525857,0.18198
2.35619,-0.271883,-0.056577,0.937888,1.10617,0.269826,0.264719,-0.846539,-0.407933,-0.615976,-0.279877,-0.470836,0,0.00375508,0.164059,0,0.413087,0.490259,0.370018,0.233571
2.36618,-0.274533,-0.0574403,0.934922,1.1105,0.272446,0.267611,-0.853514,-0.405993,-0.615384,-0.283056,-0.469138,0,0.00659539,0.131023,0,0.408154,0.494293,0.37791,0.233204
2.3763,-0.276977,-0.0582568,0.932198,1.1149,0.274862,0.270311,-0.860424,-0.40412,-0.61487,-0.286034,-0.467561,0,0.00570945,0.111068,0,0.426193,0.499413,0.317225,0.238043
2.3863,-0.279372,-0.0590617,0.929531,1.1193,0.277232,0.272965,-0.867306,-0.402254,-0.614374,-0.288962,-0.466014,0,0.00659539,0.109264,0,0.470455,0.50462,0.0768809,0.324547
2.39625,-0.281576,-0.0598202,0.927092,1.12369,0.279414,0.275434,-0.874075,-0.400418,-0.61395,-0.291694,-0.464584,0,0.00718686,0.109862,0,0.488341,0.49328,0,0.388999
2.40632,-0.283737,-0.060567,0.924706,1.12804,0.281553,0.277861,-0.880805,-0.398583,-0.613542,-0.294378,-0.463183,0,0.00667939,0.114957,0,0.54458,0.469007,0,0.414991
2.41625,-0.285722,-0.0612673,0.922537,1.13223,0.283518,0.280113,-0.887378,-0.39675,-0.613201,-0.29687,-0.461896,0,0.00595677,0.111877,0,0.606767,0.459839,0,0.430065
2.42629,-0.287666,-0.0619559,0.920417,1.13638,0.285442,0.282324,-0.893902,-0.394911,-0.612873,-0.299315,-0.460636,0,0.00521908,0.111068,0,0.638072,0.438983,0,0.454478
2.43752,-0.289448,-0.0625978,0.918495,1.14033,0.287203,0.284367,-0.900226,-0.393044,-0.612601,-0.301576,-0.45948,0,0.00584667,0.110063,0,0.65846,0.434007,0,0.49335
2.4464,-0.291192,-0.0632281,0.916618,1.14422,0.288927,0.286368,-0.906489,-0.391163,-0.612339,-0.303792,-0.458349,0,0.00845288,0.119391,0,0.702655,0.434007,0,0.511048
2.4565,-0.292785,-0.063812,0.914925,1.14788,0.290501,0.288202,-0.912512,-0.389228,-0.612123,-0.30583,-0.457316,0,0.00790168,0.125983,0,0.741003,0.425116,0,0.503331
2.46645,-0.294344,-0.0643841,0.913274,1.15145,0.29204,0.289995,-0.918465,-0.387274,-0.611916,-0.307823,-0.456308,0,0.00667939,0.135043,0,0.773138,0.408182,0,0.516307
2.47654,-0.295762,-0.0649098,0.911792,1.1547,0.293441,0.291622,-0.924137,-0.385243,-0.611747,-0.309638,-0.455396,0,0.00909984,0.133849,0,0.799353,0.395109,0,0.517636
2.48641,-0.297147,-0.0654237,0.910348,1.15786,0.29481,0.293209,-0.929732,-0.383188,-0.611585,-0.31141,-0.454507,0,0.00895198,0.132901,0,0.807728,0.378016,0,0.52166
2.49646,-0.2984,-0.0658905,0.909056,1.16062,0.296048,0.294637,-0.935014,-0.381038,-0.611451,-0.313004,-0.453706,0,0.00969632,0.13149,0,0.833779,0.351779,0,0.544069
2.50652,-0.299732,-0.0663862,0.907686,1.16351,0.297365,0.296148,-0.940694,-0.378631,-0.611312,-0.314692,-0.452856,0,0.00830715,0.135283,0,0.868447,0.3506,0,0.555911
2.51655,-0.300831,-0.0667937,0.906565,1.16574,0.29845,0.297378,-0.945545,-0.376342,-0.611205,-0.316067,-0.452158,0,0.00741433,0.149387,0,0.883022,0.330912,0,0.611686
2.52658,-0.301887,-0.0671836,0.905492,1.1678,0.299493,0.29855,-0.950254,-0.374006,-0.611104,-0.317378,-0.451492,0,0.00670743,0.164932,0,0.873259,0.322465,0,0.645364
2.53652,-0.302842,-0.0675321,0.904532,1.16945,0.300434,0.299582,-0.954634,-0.371561,-0.611018,-0.318538,-0.450897,0,0.00718686,0.162041,0,0.870847,0.300366,0,0.682486
2.54664,-0.303755,-0.0678628,0.903615,1.17092,0.301334,0.300556,-0.958865,-0.369066,-0.610935,-0.319634,-0.450332,0,0.00696058,0.15808,0,0.885492,0.296216,0,0.704798
2.55685,-0.30457,-0.0681517,0.9028,1.17194,0.302137,0.301392,-0.962747,-0.366454,-0.610857,-0.32058,-0.449833,0,0.00696058,0.151514,0,0.885492,0.304127,0,0.714092
2.56666,-0.305344,-0.0684226,0.902023,1.17277,0.3029,0.30217,-0.966471,-0.363792,-0.61078,-0.32146,-0.449362,0,0.00993717,0.135043,0,0.898026,0.308927,0,0.735831
2.63306,-0.308855,-0.0694381,0.898405,1.1686,0.30637,0.304754,-0.984487,-0.342535,-0.610168,-0.324454,-0.447414,0,0.0117544,0.0865261,0,0.943054,0.336362,0,0.723609
2.63702,-0.308855,-0.0694381,0.898405,1.1686,0.30637,0.304754,-0.984487,-0.342535,-0.610168,-0.324454,-0.447414,0,0.0117544,0.0865261,0,0.943054,0.336362,0,0.723609
2.64708,-0.309126,-0.069474,0.898101,1.16666,0.306636,0.304763,-0.985989,-0.339163,-0.610052,-0.324486,-0.44732,0,0.0115662,0.0852035,0,0.937553,0.34195,0,0.723609
2.65699,-0.309313,-0.0694342,0.897872,1.16421,0.306822,0.304639,-0.987084,-0.335671,-0.609924,-0.324375,-0.44732,0,0.0114412,0.0900685,0,0.924045,0.349428,0,0.709418
2.66711,-0.309463,-0.0693944,0.897674,1.16154,0.306972,0.30446,-0.988005,-0.33213,-0.609789,-0.324201,-0.44732,0,0.0103009,0.0916186,0,0.913481,0.355352,0,0.697968
2.67712,-0.30953,-0.0693547,0.897549,1.15838,0.30704,0.304152,-0.98852,-0.328471,-0.609637,-0.323883,-0.447401,0,0.00907023,0.101911,0,0.908278,0.358372,0,0.676037
2.68713,-0.309561,-0.06929,0.897462,1.15502,0.307071,0.30379,-0.988862,-0.324766,-0.609477,-0.323505,-0.447482,0,0.00851129,0.102288,0,0.903127,0.358372,0,0.651298
2.69719,-0.309507,-0.069167,0.897507,1.15119,0.307018,0.303302,-0.988802,-0.320951,-0.609296,-0.322984,-0.447563,0,0.00735735,0.104957,0,0.890469,0.363288,0,0.62626
2.70719,-0.309418,-0.0690272,0.897553,1.14715,0.306927,0.30276,-0.988572,-0.317094,-0.609108,-0.322405,-0.447696,0,0.00617782,0.0956708,0,0.883022,0.380006,0,0.580994
2.71717,-0.309243,-0.0688479,0.897599,1.14264,0.306752,0.302094,-0.987947,-0.313142,-0.608902,-0.321686,-0.447948,0,0.00481473,0.0930131,0,0.895495,0.395109,0,0.531263
2.72733,-0.309029,-0.0686518,0.897697,1.13794,0.306539,0.301375,-0.987157,-0.309153,-0.608687,-0.32091,-0.448234,0,0.00573686,0.085368,0,0.903127,0.412693,0,0.470958
2.73734,-0.308725,-0.0684166,0.897916,1.13281,0.306238,0.300534,-0.985982,-0.30508,-0.608451,-0.319999,-0.448598,0,0.00401749,0.0834083,0,0.895495,0.440662,0,0.418675
2.74724,-0.308382,-0.068165,0.898172,1.12751,0.305899,0.299642,-0.984648,-0.300976,-0.608205,-0.319031,-0.448997,0,0.00460065,0.0740706,0,0.868447,0.466225,0,0.41136
2.75733,-0.307945,-0.067875,0.898518,1.1218,0.30547,0.298629,-0.982943,-0.296802,-0.607937,-0.31793,-0.449481,0,0.00535473,0.070973,0,0.847354,0.490259,0,0.403383
2.76736,-0.30747,-0.067569,0.898906,1.11592,0.305002,0.297565,-0.981088,-0.292606,-0.607661,-0.316774,-0.450004,0,0.00333865,0.0719961,0,0.829338,0.525253,0,0.393977
2.77727,-0.306902,-0.0672255,0.899394,1.10964,0.30444,0.296384,-0.97888,-0.288358,-0.607365,-0.315487,-0.450619,0,0.00305475,0.0692402,0,0.809845,0.533209,0,0.376221
2.78784,-0.306291,-0.0668662,0.899929,1.10322,0.303836,0.295152,-0.976531,-0.284097,-0.60706,-0.314144,-0.451277,0,0,0.0662711,0,0.799353,0.542552,0,0.364858
2.79739,-0.305579,-0.06647,0.900575,1.09647,0.303132,0.293805,-0.973855,-0.279805,-0.606736,-0.312672,-0.452034,0,0,0.056535,0,0.779056,0.55462,0,0.3365
2.80787,-0.304821,-0.0660579,0.901274,1.08961,0.302383,0.292409,-0.971049,-0.275511,-0.606405,-0.311145,-0.452838,0,0.00221463,0.0631082,0,0.755837,0.560825,0,0.313839
2.81749,-0.303956,-0.0656091,0.902095,1.08249,0.301528,0.290898,-0.967944,-0.27121,-0.606055,-0.309489,-0.453751,0,0.00241672,0.0599028,0,0.737372,0.560825,0,0.294035
2.82751,-0.303042,-0.0651448,0.902975,1.07528,0.300626,0.289337,-0.964723,-0.26692,-0.605698,-0.307779,-0.454716,0,0,0.0478543,0,0.712775,0.564603,0,0.274241
2.83761,-0.302016,-0.064644,0.903992,1.06787,0.299613,0.287662,-0.961233,-0.262655,-0.605323,-0.305941,-0.455802,0,0.00279835,0.044397,0,0.68792,0.568425,0,0.275181
2.84756,-0.300816,-0.0640725,0.905197,1.05963,0.298427,0.285753,-0.957258,-0.257996,-0.604903,-0.303846,-0.457073,0,0,0.0465727,0,0.654001,0.573589,0,0.285858
2.85748,-0.299611,-0.0635204,0.906429,1.05199,0.297237,0.283913,-0.953431,-0.253814,-0.604506,-0.301826,-0.458352,0,0.00134208,0.0596399,0,0.600295,0.57229,0,0.303133
2.86762,-0.298328,-0.0629477,0.907757,1.04431,0.295971,0.282008,-0.949492,-0.249686,-0.6041,-0.299731,-0.459715,0,0.00141614,0.0722902,0,0.56257,0.570997,0,0.303682
2.87769,-0.296929,-0.0623441,0.909227,1.03655,0.294589,0.280003,-0.945384,-0.245638,-0.603681,-0.297524,-0.461206,0,0,0.0789577,0,0.531687,0.552171,0,0.332015
2.88767,-0.295448,-0.0617197,0.910805,1.02882,0.293126,0.27793,-0.941191,-0.241669,-0.603253,-0.295241,-0.462789,0,0,0.0826012,0,0.493915,0.530916,0.0609022,0.347808
2.89756,-0.293844,-0.061064,0.912543,1.02112,0.291541,0.275755,-0.936868,-0.237815,-0.602812,-0.292843,-0.464512,0,0,0.0830848,0,0.484679,0.516398,0.150562,0.296137
2.90771,-0.292149,-0.0603869,0.914398,1.01348,0.289866,0.273507,-0.932485,-0.234068,-0.602362,-0.290367,-0.466339,0,0,0.0760311,0,0.489263,0.510989,0.261188,0.265108
2.91777,-0.290318,-0.059678,0.916429,1.00594,0.288057,0.271151,-0.92801,-0.230481,-0.6019,-0.287772,-0.468321,0,0,0.0810032,0,0.481961,0.508851,0.444306,0.19805
2.92782,-0.288385,-0.0589473,0.918589,0.99852,0.286147,0.268717,-0.923502,-0.227031,-0.601428,-0.285095,-0.470416,0,0,0.0752731,0,0.439946,0.490259,0.595955,0.151572
2.93779,-0.286301,-0.058184,0.920939,0.991282,0.284086,0.266169,-0.918945,-0.223787,-0.600942,-0.282292,-0.472681,0,0,0.07437,0,0.438384,0.474651,0.716458,0.0922639
2.9479,-0.284103,-0.0573983,0.923428,0.984237,0.281914,0.263539,-0.914385,-0.220711,-0.600444,-0.279398,-0.475068,0,0,0.0758791,0,0.426193,0.455363,0.842393,0.0651604
2.95779,-0.281736,-0.0565789,0.926123,0.97748,0.279572,0.260788,-0.909821,-0.217887,-0.599929,-0.276369,-0.477639,0,0,0.0822798,0,0.443094,0.469007,0.97295,0.0327532
2.96783,-0.279245,-0.0557359,0.928967,0.97098,0.277109,0.257947,-0.905284,-0.215267,-0.5994,-0.273241,-0.480344,0,0,0.0771008,0,0.439164,0.45804,1.14841,0
2.97784,-0.276568,-0.0548574,0.932031,0.964865,0.274461,0.25497,-0.900786,-0.212953,-0.59885,-0.269967,-0.483249,0,0,0.0658533,0,0.462738,0.463471,1.23362,0
2.98788,-0.273753,-0.0539541,0.935252,0.959072,0.271678,0.251893,-0.896344,-0.21088,-0.598283,-0.266586,-0.4863,0,0,0.0526551,0,0.436831,0.470876,1.25205,0
3.00797,-0.267559,-0.0520467,0.942325,0.948848,0.265553,0.245329,-0.887712,-0.207733,-0.597067,-0.259385,-0.492995,0,0,0.0318705,0,0.363917,0.497355,1.23362,0
3.018,-0.264155,-0.0510408,0.946187,0.944519,0.262185,0.241826,-0.883569,-0.206717,-0.59641,-0.255547,-0.496657,0,0,0.0353153,0,0.339302,0.507788,1.30542,0
3.02809,-0.260578,-0.0500072,0.950217,0.940647,0.258645,0.238197,-0.879536,-0.206016,-0.59572,-0.251575,-0.500488,0.00629961,0,0.0423786,0,0.337185,0.516398,1.30542,0
3.03809,-0.25674,-0.048932,0.954499,0.937463,0.254847,0.234379,-0.875671,-0.205788,-0.594981,-0.247402,-0.504573,0.005473,0,0.0394266,0,0.318953,0.537847,1.34692,0
3.04812,-0.252707,-0.0478271,0.958951,0.934798,0.250857,0.230417,-0.87194,-0.205913,-0.594198,-0.243077,-0.508837,0.00399403,0,0.0394266,0,0.300286,0.543739,1.40232,0
3.05818,-0.248384,-0.0466777,0.963657,0.932912,0.246578,0.226238,-0.868409,-0.206567,-0.593349,-0.238523,-0.51337,0.00607323,0,0.0344934,0,0.285593,0.558329,1.4139,0
3.06824,-0.243845,-0.0454964,0.968527,0.931598,0.242083,0.221892,-0.865029,-0.207611,-0.592442,-0.233794,-0.518092,0.0227103,0,0.0409462,0,0.200485,0.560825,1.47458,0
3.07815,-0.238982,-0.0442674,0.973646,0.931145,0.237266,0.217296,-0.861878,-0.209239,-0.591446,-0.228803,-0.523098,0.0453733,0,0.0535187,0,0.239532,0.569709,1.48091,0
3.0887,-0.233873,-0.0430045,0.978919,0.931312,0.232205,0.212508,-0.85889,-0.211292,-0.59037,-0.223612,-0.528304,0.0756276,0,0.0722902,0,0.155991,0.558329,1.43761,0
3.09815,-0.228395,-0.0416905,0.984425,0.932412,0.226778,0.207431,-0.856147,-0.213983,-0.589175,-0.218119,-0.533811,0.0891729,0,0.0902397,0,0.18293,0.542552,1.49372,0
3.10831,-0.222642,-0.0403409,0.990069,0.934166,0.221079,0.202134,-0.853561,-0.217137,-0.587876,-0.212399,-0.539522,0.123884,0,0.105149,0,0.162077,0.530916,1.50675,0
3.11835,-0.216478,-0.0389379,0.99592,0.9369,0.214973,0.196506,-0.85121,-0.220982,-0.586422,-0.206337,-0.54554,0.130508,0,0.114957,0,0.160839,0.508851,1.53343,0
3.12846,-0.21002,-0.0374987,1.00188,0.940293,0.208575,0.190633,-0.848993,-0.22532,-0.58484,-0.200023,-0.551754,0.129727,0,0.0985692,0,0.14996,0.500447,1.5968,0
3.13826,-0.20312,-0.0360056,1.008,0.944677,0.201738,0.184392,-0.846975,-0.230394,-0.583066,-0.193332,-0.558264,0.122647,0,0.0601663,0,0.145831,0.497355,1.61901,0
3.14835,-0.195922,-0.0344792,1.01417,0.94968,0.194603,0.177896,-0.84506,-0.235955,-0.58114,-0.186381,-0.564951,0.114077,0,0.0525323,0,0.154214,0.49328,1.66521,0
3.15832,-0.188275,-0.0329029,1.0204,0.955613,0.187021,0.171019,-0.8433,-0.242245,-0.578987,-0.179042,-0.571904,0.114769,0,0.0298045,0,0.1627,0.487269,1.67315,0
3.16844,-0.180338,-0.0312982,1.02664,0.962092,0.17915,0.163888,-0.841606,-0.248994,-0.576667,-0.171447,-0.579001,0.118767,0,0.0397502,0,0.170166,0.490259,1.67315,0
3.17845,-0.171964,-0.0296506,1.03286,0.969391,0.170844,0.156377,-0.840008,-0.256429,-0.574094,-0.163468,-0.586313,0.113847,0,0.0208258,0,0.165642,0.490259,1.67315,0
3.1885,-0.163321,-0.0279808,1.03904,0.977135,0.162268,0.148621,-0.83843,-0.264273,-0.571343,-0.155245,-0.593723,0.105191,0,0.0145423,0,0.166493,0.494293,1.5968,0
3.19849,-0.154272,-0.0262776,1.04515,0.985548,0.153289,0.140499,-0.83688,-0.27273,-0.568326,-0.146658,-0.601281,0.0776314,0,0.00748063,0,0.184362,0.472758,1.56805,0
3.2085,-0.144988,-0.0245608,1.05112,0.99428,0.144076,0.132156,-0.835301,-0.281531,-0.565122,-0.137853,-0.608886,0.0699899,0,0,0,0.195016,0.46715,1.50021,0
3.21855,-0.134389,-0.0226498,1.05749,1.00441,0.133554,0.122615,-0.833514,-0.291782,-0.56129,-0.127809,-0.617333,0.0643444,3.18E-05,0.00203056,0,0.196044,0.45804,1.48729,0
